gene,log2FC,p_value
ENSG00000111012,-0.5616647685717182,0.6276671479306866
ENSG00000111046,-2.216321543380035,0.03559970784477583
ENSG00000111049,0.44907619712878216,0.19873334613792995
ENSG00000111052,0.028640230747347027,0.5182168965040853
ENSG00000111057,-0.09403029339012235,0.45744176699524663
ENSG00000111058,0.09504456347598393,0.23308676108025334
ENSG00000111077,-0.03465131225126857,0.6452592487405245
ENSG00000111087,0.9861642130670872,0.11712345529766995
ENSG00000111110,0.07944318779491531,0.08605825828945837
ENSG00000111142,-0.13437647241140396,0.008503003371519716
ENSG00000111144,-0.06368416427718009,0.19056963643642974
ENSG00000111145,0.13576353077543762,0.03647938294121563
ENSG00000111181,0.039263435465027745,0.6684281789409783
ENSG00000111186,-0.35742776742018684,0.014399340097101017
ENSG00000111196,-0.0963367497665742,0.16047523953877274
ENSG00000111199,0.29269089804517867,4.695969342055371e-05
ENSG00000111203,0.1960448584122534,0.0030349241939211635
ENSG00000111206,0.595361375418803,0.051751741227203434
ENSG00000111218,0.028083704416299007,0.9296722403063243
ENSG00000111224,-0.13301665911221847,0.04021588222664122
ENSG00000111231,-0.29830196644597523,1.4997677387715107e-05
ENSG00000111237,-0.05889434465284134,0.3155675389953208
ENSG00000111241,0.14316274114343605,0.7352897021259228
ENSG00000111245,,0.072136645182476
ENSG00000111247,0.2520953175809287,0.12875589442801594
ENSG00000111249,-0.22777397551027265,0.1308117794882589
ENSG00000111252,0.25961148849100574,7.203373538138566e-05
ENSG00000111254,-0.31771071330969797,0.0171267081212559
ENSG00000111261,-0.17838883276704198,0.01577239810488531
ENSG00000111266,-0.07224905890842245,0.42236193027604474
ENSG00000111269,-0.09699578387724413,0.03789351428309674
ENSG00000111271,0.04579614779621882,0.29853546795336205
ENSG00000111275,0.1744513302697647,0.0005038961305780239
ENSG00000111276,-0.08219947277909234,0.13348210617687228
ENSG00000111291,0.22845411743360552,0.14771785828830766
ENSG00000111300,0.01953887015842448,0.7965703554040844
ENSG00000111305,-0.7312310023060762,0.10203285573855256
ENSG00000111319,-0.17203397693985173,0.027723454404679833
ENSG00000111321,-0.031184029841887013,0.6692084931118076
ENSG00000111325,-0.13721270029026675,0.3659740524901499
ENSG00000111328,0.16870502521899097,0.041720110130050524
ENSG00000111331,0.20727186781233078,0.03747652632782662
ENSG00000111335,0.15242700261856157,0.27109537462350575
ENSG00000111339,-0.14883572843975695,0.11525255884477455
ENSG00000111341,-0.22441451950741542,0.302933963325327
ENSG00000111344,,0.05247298283587563
ENSG00000111348,0.1824439889973209,0.0408750509853055
ENSG00000111358,-0.05482060730753674,0.22717916981218694
ENSG00000111361,0.007229953659547397,0.8363536343101524
ENSG00000111364,-0.033015190504824224,0.5890871442070298
ENSG00000111371,-0.2002939066804251,0.3112071259207593
ENSG00000111404,0.03914871227049624,0.6951646995724147
ENSG00000111405,-0.5722143079344187,0.2857815867553288
ENSG00000111412,-0.0657943976911043,0.3872636637285135
ENSG00000111424,-0.13251613049297548,0.48815596020325247
ENSG00000111432,-0.5926783048837001,0.1728041714551076
ENSG00000111445,0.12662817975640295,0.02512762343214414
ENSG00000111450,0.06795076935239117,0.33739223679961317
ENSG00000111452,0.04631344491468748,0.6924785896866801
ENSG00000111481,-0.11773713518352226,0.11762051703821004
ENSG00000111490,0.018126130673682118,0.9293343813785927
ENSG00000111530,-0.03805849715915055,0.3487075521645474
ENSG00000111536,-1.3947418770391,0.15913521769776165
ENSG00000111537,-0.11260163774193846,0.8414752042714158
ENSG00000111540,0.07362811302792124,0.04181287166111319
ENSG00000111554,-0.03646742259379065,0.6211131024874614
ENSG00000111581,-0.1113383624688816,0.04516160564458977
ENSG00000111596,-0.051066706481234264,0.18188257160123122
ENSG00000111602,0.1002247914743299,0.1824591488171869
ENSG00000111605,0.2352667683913886,0.004033847427390554
ENSG00000111615,-0.11801840689059277,0.01841041364007138
ENSG00000111639,-0.08595992815244322,0.02347729043617952
ENSG00000111641,-0.17192916815561396,0.1443600008810672
ENSG00000111642,0.0413207573934178,0.39659849786459467
ENSG00000111644,0.2456113189333761,0.0022436500663113677
ENSG00000111647,-0.09084508949348984,0.06292597344480252
ENSG00000111652,-0.026362127751287125,0.6733939869316447
ENSG00000111653,0.07646169217996007,0.2118880600205324
ENSG00000111664,-0.9807981118223207,0.4127724908770891
ENSG00000111665,-0.15641062517802842,0.0854143716959222
ENSG00000111666,-0.10809183386833009,0.023663722972671348
ENSG00000111667,0.04767111999964227,0.34938746629225914
ENSG00000111669,0.017743632988003303,0.6712255267550726
ENSG00000111670,0.12309936086923305,0.02032096150871101
ENSG00000111671,-0.0739517069833468,0.3978422001559969
ENSG00000111674,0.16898282701456055,0.14767245118273858
ENSG00000111676,0.128412290349464,0.017711705322360233
ENSG00000111678,-0.2584792762463098,0.0006561901017164862
ENSG00000111679,0.05758961581044852,0.28737268349251094
ENSG00000111684,0.012198598508568392,0.8757282403080613
ENSG00000111696,-0.01977893223256004,0.7139792433806555
ENSG00000111701,6.923061104211489,0.5111492708363587
ENSG00000111707,-0.014547556111756158,0.8092688992984218
ENSG00000111711,-0.09134181436631747,0.27834977966849633
ENSG00000111713,-0.09532533215915237,0.09558807728277238
ENSG00000111716,0.062045819225813634,0.4970242542614828
ENSG00000111725,0.08885741803093791,0.1264005787492053
ENSG00000111726,0.08610846330009574,0.12225211167468383
ENSG00000111727,0.01195618414799715,0.7695827188843929
ENSG00000111728,-0.11351455149783336,0.15865651259807528
ENSG00000111729,0.07029418540155517,0.24709519934098242
ENSG00000111731,0.08409427440772024,0.11724330201632087
ENSG00000111732,,0.012576470025299913
ENSG00000111737,-0.02110127024492666,0.6966826492253053
ENSG00000111783,-0.47526874398236674,0.07724438648689533
ENSG00000111785,0.06256601023665807,0.6073067204213476
ENSG00000111786,-0.017835199606464642,0.7835073636923325
ENSG00000111790,-0.03648213921586537,0.4274355773571993
ENSG00000111796,0.15487802813789697,0.055251125078519044
ENSG00000111799,0.25160423744709626,0.10888494099340217
ENSG00000111801,0.2645222364881703,0.00010287146878340895
ENSG00000111802,-0.07321982794262939,0.1475204773609285
ENSG00000111816,0.08948824093297483,0.2563627297981461
ENSG00000111817,0.08216733897275631,0.2930402020723084
ENSG00000111832,-0.17833426214110912,0.0022374424052116777
ENSG00000111834,-0.9220163980479072,0.007431507675842013
ENSG00000111837,1.1011249214398724,0.04733255441915295
ENSG00000111843,0.014129118495778,0.7488979569398018
ENSG00000111845,-0.25566348538982375,0.059760890825628424
ENSG00000111846,0.10966259456311148,0.03746581621022851
ENSG00000111850,-0.1108247227464096,0.0707017707090282
ENSG00000111859,0.2489468585067153,0.07566400965500675
ENSG00000111860,0.09877224343955944,0.11186710778881506
ENSG00000111863,-0.9236437059942562,0.0007544539561220089
ENSG00000111875,-0.1693862137951629,0.008865835346571559
ENSG00000111877,-0.05431931560673912,0.15672809129570217
ENSG00000111879,-0.10619609226556616,0.19903862792324106
ENSG00000111880,-0.04347849978187589,0.3228860110422753
ENSG00000111885,0.04232498109303209,0.4551075719827715
ENSG00000111886,0.317159705656696,0.1254733676811493
ENSG00000111897,0.006194100886464838,0.8571848883207307
ENSG00000111906,-0.17529603829148505,3.134448311037901e-05
ENSG00000111907,-0.06584572951020762,0.173158249101633
ENSG00000111911,-0.0636779799534671,0.26998045133896326
ENSG00000111912,0.0014191668598113004,0.9854596212534917
ENSG00000111913,0.35677929898238037,0.0007483518533738467
ENSG00000111961,0.18281054123107246,0.0008349023953170121
ENSG00000111962,-0.02391062914052774,0.7924635332889067
ENSG00000111981,-0.11517154315446076,0.4972519125637821
ENSG00000112029,-0.26541566830532226,9.439197014491321e-05
ENSG00000112033,0.05094405352632963,0.620022170632279
ENSG00000112038,0.1706006835041281,0.8182120307720124
ENSG00000112039,-0.008253590782420868,0.9576900707240141
ENSG00000112041,0.11559168616207438,0.5630780020551254
ENSG00000112053,,0.6592852822493769
ENSG00000112062,0.07788486971511238,0.06621165992093606
ENSG00000112077,-1.8927773542886894,0.025321612462619807
ENSG00000112078,-0.0001093936232720059,0.9977754784860893
ENSG00000112079,0.19091172731862735,4.594934272275975e-05
ENSG00000112081,-0.11251730805226533,0.08757237727303259
ENSG00000112096,0.014797614993505613,0.9260837698466535
ENSG00000112110,0.03009780694927977,0.5269393701751143
ENSG00000112115,-0.2794858825573047,0.2645223401383187
ENSG00000112116,0.29882691726600735,0.6782611348951328
ENSG00000112118,0.30631322283380136,0.0019039644111638083
ENSG00000112130,-0.005239539691961959,0.9140875545967316
ENSG00000112137,0.31327790711593967,0.0052315536655891575
ENSG00000112139,0.1349035890133253,0.4818312694745547
ENSG00000112144,-0.13604913570199145,0.028962488538720074
ENSG00000112146,-0.06211863138333046,0.2607540571412847
ENSG00000112149,0.8101737967248447,3.394850574782942e-05
ENSG00000112159,0.11958633559950384,0.44918682925343045
ENSG00000112164,-1.3553164273039504,0.0049309323764909424
ENSG00000112167,0.0008008371499341885,0.9917770919099747
ENSG00000112175,0.1209252413396491,0.1940422697614575
ENSG00000112182,-0.14112834838210792,0.2823429915815172
ENSG00000112183,-0.7022674191771459,0.02451957269127544
ENSG00000112186,-0.11062479451618999,0.3836604425021063
ENSG00000112195,-0.2921412418641429,0.18654244861490688
ENSG00000112200,0.05853848416103793,0.287973080247755
ENSG00000112208,-0.17935712259016834,0.0007156089430229133
ENSG00000112210,0.029702215711555513,0.7033004835335782
ENSG00000112212,0.1403071393241061,0.4343235482227572
ENSG00000112214,-0.8282541633339617,0.13381354509167062
ENSG00000112218,,0.1151840262822022
ENSG00000112232,,0.038324187099308744
ENSG00000112234,-0.05298007860434412,0.34442307631486435
ENSG00000112237,-0.16301860684570973,0.011694937292209467
ENSG00000112238,-0.09111735109325156,0.653624218960696
ENSG00000112242,0.2821357829727925,0.08137094969611518
ENSG00000112245,-0.018047261564712157,0.7472449852209302
ENSG00000112246,0.5083060055678122,0.20864891930415613
ENSG00000112249,0.03379520295986475,0.6357403143139002
ENSG00000112273,0.8147794649123297,0.2592632715268079
ENSG00000112276,-0.07972754793193737,0.6246502068576727
ENSG00000112280,-0.6154502839198239,0.12243983664830535
ENSG00000112282,0.05878421700052618,0.20039181941960824
ENSG00000112290,0.04264893538109315,0.46342474785839005
ENSG00000112293,0.07408456148229701,0.3855188592449571
ENSG00000112294,-0.05740950762111087,0.32996394519179073
ENSG00000112297,-0.007159135348325448,0.8904870400326297
ENSG00000112299,0.2088292597430097,0.0024427236628691315
ENSG00000112303,0.0608206770305877,0.7443431373801344
ENSG00000112304,-0.005720710228050646,0.9009171093386138
ENSG00000112305,0.09531087868566139,0.01864932125795087
ENSG00000112306,-0.26322817074474064,0.02470048548297221
ENSG00000112308,-0.2224061224558065,0.0020437807366743667
ENSG00000112309,-0.1487809418894785,0.1660222689834829
ENSG00000112312,-0.05248077073964882,0.40497458575775513
ENSG00000112319,0.10082941005654657,0.5896899011848434
ENSG00000112320,0.1460871569582817,0.04720402916736556
ENSG00000112333,0.32728428851208435,0.35471666212185315
ENSG00000112335,-0.049838375451837155,0.2929698217349818
ENSG00000112337,0.012804998104358352,0.8722757624531097
ENSG00000112339,-0.013942780618918675,0.6763868040688694
ENSG00000112343,0.162632504989124,0.025043191786047223
ENSG00000112357,-0.16244096583073564,0.018296979978205074
ENSG00000112365,-0.12426144819523355,0.0569726018944396
ENSG00000112367,0.07571588507578647,0.08645529412832036
ENSG00000112378,-0.16310518223264522,0.0718693633951386
ENSG00000112379,0.6903941527163271,0.0066019213692422845
ENSG00000112394,-0.156596620952241,0.11766489273974633
ENSG00000112406,0.06624757717817546,0.28622508153226744
ENSG00000112414,-0.03799695261230193,0.5081005014197661
ENSG00000112419,0.19053085647535714,0.009883163363612706
ENSG00000112425,-0.11721315535707483,0.027856827199088434
ENSG00000112473,0.2576225699626433,0.0015283056229591634
ENSG00000112494,0.06542678927616068,0.7375943679135009
ENSG00000112499,-0.3924455062367281,0.33899665820542146
ENSG00000112511,0.04612269723754194,0.4971791660899142
ENSG00000112514,-0.013345913833948675,0.8134129037007383
ENSG00000112530,-0.07563386104332788,0.41279789368762754
ENSG00000112531,0.19346600210434328,7.592476698069072e-05
ENSG00000112539,,0.5570084319589077
ENSG00000112541,0.11010898457835802,0.17293454897759303
ENSG00000112559,0.43875049203971755,0.08695632517141415
ENSG00000112561,-0.15392491198794123,0.005089254142657135
ENSG00000112562,-0.04977000072460592,0.9040803192928684
ENSG00000112576,0.12374910859822136,0.10748941131680348
ENSG00000112578,-0.24083760475741145,0.001215363789522015
ENSG00000112584,-0.01050365126046097,0.79842904600594
ENSG00000112592,-0.00199965505645312,0.9720809386459529
ENSG00000112599,-0.2419225940030568,0.3917655066801239
ENSG00000112619,1.2887231716458367,0.18489974748410265
ENSG00000112624,-0.033432499984691874,0.41928329823069244
ENSG00000112640,-0.11544428017819781,0.06981778633791287
ENSG00000112651,-0.1730508825909979,0.008049284074045995
ENSG00000112655,0.06721033848280629,0.42671800630031853
ENSG00000112658,-0.01828686666957522,0.8988458631141224
ENSG00000112659,-0.010630394251317447,0.8349992241282972
ENSG00000112667,-0.14335495855668423,0.029669278057348706
ENSG00000112679,-0.0374049843609829,0.5641748791400023
ENSG00000112685,0.11444671002954035,0.0125148000495614
ENSG00000112695,-0.15285673524419524,0.061615101154587903
ENSG00000112697,0.002823024285916552,0.9604853009072666
ENSG00000112699,-0.08762346389126507,0.28671117630546017
ENSG00000112701,-0.05745076661585263,0.2912642075258052
ENSG00000112706,-1.0074214468008345,0.0007040174863878021
ENSG00000112715,0.1522551691776345,0.12947659882706195
ENSG00000112739,0.10907312044420006,0.10425085362640613
ENSG00000112742,0.1703206530129731,0.39941960116387754
ENSG00000112759,0.14888346582195272,0.09506371751072508
ENSG00000112761,5.5430337096961475,0.20050077359292173
ENSG00000112763,-0.012735257543906848,0.7820577574432607
ENSG00000112769,0.29090936318562255,0.00205870423219292
ENSG00000112773,-0.08390493973103114,0.47340232513798397
ENSG00000112782,0.5159545522111317,0.04166053917234092
ENSG00000112787,0.05395348749843663,0.3884593848800767
ENSG00000112796,0.07981818420097579,0.6658053550735319
ENSG00000112799,0.18347634187053877,0.19121118071488638
ENSG00000112812,0.08688142722889049,0.912062636921328
ENSG00000112818,0.3676131902159831,0.6330458529915745
ENSG00000112837,0.3759038085118577,0.2801634895007831
ENSG00000112851,-0.01587071496837512,0.7994319871068287
ENSG00000112852,1.4355654320782658,0.24035318421400814
ENSG00000112855,-0.09079127395516193,0.08047284105285048
ENSG00000112874,-0.2804370897027136,0.000778856126529905
ENSG00000112877,0.2353045762713156,0.000567042353582653
ENSG00000112893,-0.04284106496536268,0.3641971657029345
ENSG00000112902,-0.06855932315290653,0.3085545167587889
ENSG00000112936,0.11678714361407364,0.5217994446465597
ENSG00000112941,0.13894305726346656,0.047324808486263324
ENSG00000112964,0.29409974167411707,2.7710987394320586e-06
ENSG00000112972,0.40655817225416735,0.014276920052547108
ENSG00000112977,-0.11664360195037558,0.0107413693104357
ENSG00000112981,0.13549560231321828,0.4379132640183363
ENSG00000112983,0.0007236975758835953,0.988392326918287
ENSG00000112984,0.24574573793836757,0.3979949435285861
ENSG00000112992,0.048756679943039186,0.37515794172790173
ENSG00000112996,-0.09035729472771059,0.0675391387158968
ENSG00000113013,0.003315033353004787,0.9391632357169861
ENSG00000113048,-0.16751090345257483,0.0012053491430626898
ENSG00000113068,0.023526498431044724,0.6643698601464443
ENSG00000113070,0.996434855135757,0.007344244697747129
ENSG00000113073,0.3516675136064554,0.4721676980687758
ENSG00000113083,0.1777180613184546,0.28454247976826136
ENSG00000113088,-0.07945306390633036,0.6322010582208653
ENSG00000113100,-0.6196494316312965,0.20161343545342728
ENSG00000113108,0.2510615719343748,0.0686932492135623
ENSG00000113119,-0.1812333874506379,0.015156771671428126
ENSG00000113140,0.22973732075515615,0.0007662523630018676
ENSG00000113141,-0.07351427884012293,0.17445988170667218
ENSG00000113161,0.1409035418737287,0.33392094436364117
ENSG00000113163,0.025404661231733343,0.5599229675768098
ENSG00000113194,-0.11933417477822243,0.0030896046205900977
ENSG00000113196,0.18261501034370786,0.04384326168242506
ENSG00000113205,-0.07901289839015804,0.7273210123096397
ENSG00000113209,-0.10877857237038056,0.36871325797099397
ENSG00000113211,-0.13792667708976508,0.6928482027018842
ENSG00000113212,-0.025827865721108182,0.7499489180797114
ENSG00000113231,0.14671945670019332,0.19338040820432623
ENSG00000113240,0.10863252249851763,0.1692106532534053
ENSG00000113248,0.3488909600161872,0.008203894499599008
ENSG00000113249,0.4060069420951856,0.14951606862059735
ENSG00000113262,-0.2681961774754931,0.1211816268828998
ENSG00000113263,0.21338523986953234,0.17671065634536984
ENSG00000113269,0.048102941134996455,0.21029767615140285
ENSG00000113272,-0.2095216816827607,2.6143484802412408e-05
ENSG00000113273,0.09442555043057789,0.19659848598417248
ENSG00000113282,-0.010531755870536504,0.7271347963147143
ENSG00000113296,1.213361826479558,0.017826475078385945
ENSG00000113300,-0.09964800351116113,0.007091159740638599
ENSG00000113302,-0.2895428317273629,0.48472413430615
ENSG00000113303,-0.033114616261411066,0.8559048303665017
ENSG00000113312,-0.08791408024306681,0.07507127802789482
ENSG00000113318,-0.013014480835016735,0.8295054224206795
ENSG00000113319,0.21569916999898112,0.043496497014484055
ENSG00000113327,1.180426115866426,0.3551718394382435
ENSG00000113328,-0.1445685963792035,0.03942889054903607
ENSG00000113356,-0.1615022382433109,0.021200850856470364
ENSG00000113360,0.05216683916068698,0.18608549145654943
ENSG00000113361,0.33756389754622695,0.1799961443134865
ENSG00000113368,0.020099263131740867,0.8120353345927865
ENSG00000113369,0.3568975696557678,0.0016109691690876342
ENSG00000113384,-0.2142285584688896,0.046860417801551
ENSG00000113387,-0.08230729319449637,0.12659670789560368
ENSG00000113389,0.22711949517583122,0.01465384876110052
ENSG00000113391,-0.09684394537967057,0.0777223136784882
ENSG00000113396,-0.09571208480303277,0.9321129263809755
ENSG00000113407,-0.28480510759414174,0.019196288599147092
ENSG00000113430,-0.14091945116808388,0.06333334502021963
ENSG00000113441,0.05721303983520588,0.3695048908117694
ENSG00000113448,0.0724114983249326,0.2834420200208158
ENSG00000113456,-0.05605280568074905,0.1053937579565652
ENSG00000113460,-0.31758615140049506,1.1049953593772484e-06
ENSG00000113492,-0.11422525744115822,0.083432457027928
ENSG00000113494,-0.2568730515204304,0.00450710608554176
ENSG00000113504,0.013872935563743135,0.8526252409858504
ENSG00000113520,0.12498613202583764,0.7136169928205186
ENSG00000113525,-0.5244441060686557,0.4985905615484538
ENSG00000113532,0.30930040137187004,0.016681247943569923
ENSG00000113552,0.06927597387733826,0.294144856420069
ENSG00000113555,0.20655463323237125,0.01654597270588911
ENSG00000113558,0.04877855589045544,0.5288140290846051
ENSG00000113569,-0.039646277917680564,0.3955793508040111
ENSG00000113578,-0.35691212271521294,0.05240981939900952
ENSG00000113580,0.023106554967785454,0.5958908351680843
ENSG00000113583,-0.17262010094580926,0.014419623590771204
ENSG00000113593,-0.044061649180792174,0.4612367881144708
ENSG00000113594,0.15608565016378811,0.13430865519694105
ENSG00000113595,-0.062334822078147493,0.22503513848532783
ENSG00000113597,-0.15555930657352118,0.005744169910763009
ENSG00000113600,-0.20552451564367138,0.00027339806289792905
ENSG00000113615,0.12818314049182566,0.00897175018700824
ENSG00000113621,-0.12879189800364113,0.011835234718903154
ENSG00000113638,-0.25516236186837454,9.984464263668326e-05
ENSG00000113643,-0.16420790013012493,0.0011603308711555691
ENSG00000113645,-0.016330054513147993,0.9285033059185035
ENSG00000113648,0.23478386772947052,8.902461575172381e-05
ENSG00000113649,0.11108746763935408,0.14217922486087273
ENSG00000113657,0.05480476256510336,0.6657496424005891
ENSG00000113658,0.20279082391922354,0.00045511610365759535
ENSG00000113712,-0.07386061325482782,0.20604496743968426
ENSG00000113716,0.07097989505666774,0.16709268241436007
ENSG00000113719,0.22314070321244978,4.56364386242249e-06
ENSG00000113721,0.3159158420774145,0.0003448225506735336
ENSG00000113722,-0.25087720436529154,0.1879413533780283
ENSG00000113732,-0.014420311153205592,0.6992978568960606
ENSG00000113734,-0.13916091096062283,0.034415866052962506
ENSG00000113739,-0.14855852942287953,0.5781057798131412
ENSG00000113742,0.07128560588029985,0.38353389569124985
ENSG00000113749,-0.10551973410691001,0.5924035193086957
ENSG00000113758,0.07006039706360598,0.41275865334186035
ENSG00000113761,-0.07715965559801195,0.06008056195250264
ENSG00000113763,-0.0005026904297037536,0.9985910104156314
ENSG00000113790,0.1665192868358109,0.0005227223333786297
ENSG00000113805,0.40154231617792746,5.045994906031845e-05
ENSG00000113810,0.0970861454899844,0.0864429164626435
ENSG00000113811,-0.1611994965080881,0.07294177326357056
ENSG00000113812,-0.14630559112073005,0.0064101258201077925
ENSG00000113838,0.04528249019532703,0.4010453878880509
ENSG00000113845,-0.026563411308815576,0.6788463228594431
ENSG00000113851,-0.08778118955118287,0.05183590169543089
ENSG00000113889,-0.015358249891395843,0.5742236684095022
ENSG00000113905,-0.02366011360410605,0.5396370062348912
ENSG00000113916,0.21009540679732797,0.10004447423507092
ENSG00000113924,0.05325803574319634,0.4187889376782177
ENSG00000113946,0.02015179120816939,0.7769384774228125
ENSG00000113966,-0.06024488963466059,0.4526022081036847
ENSG00000114013,0.20486565615134456,0.1286282356391442
ENSG00000114019,-0.010783554435243222,0.9126498708825965
ENSG00000114021,0.014157698937155426,0.8337519969557621
ENSG00000114023,-0.20471301448651927,0.00948855760727375
ENSG00000114026,0.07449929646147978,0.23615964148371135
ENSG00000114030,0.03149645666643218,0.4879342582064755
ENSG00000114054,0.027063732148586865,0.5576703106497367
ENSG00000114062,-0.06455121466144934,0.22350082941299684
ENSG00000114098,0.07757965701313321,0.19818822997817373
ENSG00000114107,-0.028312452133034197,0.6429106810176588
ENSG00000114113,-0.20450896570308347,0.19609420121410975
ENSG00000114115,0.07720910101809007,0.4916494416489796
ENSG00000114120,0.18633883399782006,0.025231874934038723
ENSG00000114124,-3.715219717318895,0.0613553661807496
ENSG00000114125,-0.0820744250768773,0.19789361698409696
ENSG00000114126,-0.04621220108677251,0.4198264947613062
ENSG00000114127,0.009434280475818561,0.8725698048638828
ENSG00000114166,-0.029051899843516305,0.5400379106418389
ENSG00000114200,-0.11387805989237763,0.27443129816727224
ENSG00000114204,0.4522696608584845,0.5856762017019697
ENSG00000114209,-0.24960507760477868,3.914266626923312e-06
ENSG00000114248,0.5030296982071253,2.113703830037581e-07
ENSG00000114251,0.14824294098529167,0.11819746106230343
ENSG00000114268,0.5478819741101032,0.02867009724692122
ENSG00000114270,-6.045373008768114,0.30447871034804097
ENSG00000114279,0.8048829917768797,0.06605196399593967
ENSG00000114302,-0.0622801665447777,0.2185243997807348
ENSG00000114315,-0.11653838197117859,0.4360435774798507
ENSG00000114316,0.013220980325909086,0.6830810195932953
ENSG00000114331,0.08835972503319114,0.06003690958778522
ENSG00000114346,0.2329895669184812,0.02748190078289119
ENSG00000114349,-0.42504613048970596,0.1386220915696937
ENSG00000114353,0.11762379894753228,0.002369784348029835
ENSG00000114354,0.14535501389699954,0.05047322442334434
ENSG00000114374,0.17351254735341154,0.5259299172663355
ENSG00000114378,-0.040806975652203245,0.2477879811217383
ENSG00000114383,-0.20530831554335513,0.0017121112425229974
ENSG00000114388,-0.08828959725129328,0.06744642726223504
ENSG00000114391,-0.08696676495565017,0.26023354467502535
ENSG00000114405,-0.2860551366474031,0.04040272148683573
ENSG00000114416,0.004237034632583927,0.9247987867435477
ENSG00000114423,0.07520794672719815,0.3155273348420715
ENSG00000114439,0.12414908340094065,0.004218019924959941
ENSG00000114446,-0.10518811193223802,0.07793519679288001
ENSG00000114450,0.15834786439295326,0.07862180387363456
ENSG00000114455,-1.0104109774518946,0.7515335226379484
ENSG00000114473,0.16495308160760175,0.02951530192920785
ENSG00000114480,0.1646276844061939,0.017342752476368257
ENSG00000114487,0.1283359534515713,0.9127480891688395
ENSG00000114491,-0.22576092268911283,0.0006149626680106557
ENSG00000114503,-0.10720776555216338,0.06041766648900908
ENSG00000114520,-0.28439163575601967,2.0130861713628183e-06
ENSG00000114529,0.4681028580439523,0.10018604438737813
ENSG00000114541,0.1738624300248345,0.04205568612899001
ENSG00000114544,-0.03632671558297927,0.4242316129995751
ENSG00000114547,0.7597655741053304,0.17617372550828853
ENSG00000114554,0.1293439671773066,0.04359392508600845
ENSG00000114573,0.059677986658911296,0.19931229965583958
ENSG00000114626,0.07184368685590163,0.2426277422087662
ENSG00000114631,-0.013668690224940919,0.8748720973201373
ENSG00000114638,-0.09356998480685366,0.8481331982180735
ENSG00000114646,-0.04533725797953994,0.8395706714411417
ENSG00000114648,0.04198574985272237,0.5044909917497347
ENSG00000114650,-0.09818655595873343,0.15390401768602957
ENSG00000114654,0.13316722837295789,0.1278265781547549
ENSG00000114656,-0.09061213804622194,0.4434671913770205
ENSG00000114670,-0.09537770942447389,0.4404137272011064
ENSG00000114686,-0.22038503251877103,0.0004994422787815805
ENSG00000114698,-0.2854942169711006,8.963473936025401e-05
ENSG00000114735,0.19702451659482795,0.005889068991849132
ENSG00000114737,-0.2975028179370983,0.18632545378053914
ENSG00000114738,-0.08489020291939371,0.09025462343349688
ENSG00000114739,-0.3183914791968762,0.07132628942823874
ENSG00000114742,0.08723947370551716,0.026132801614842466
ENSG00000114744,-0.053183159506451395,0.3547476810614043
ENSG00000114745,-0.026141784563458934,0.5571352484723051
ENSG00000114757,-0.4056917625721066,0.09844458844443615
ENSG00000114767,-0.22750015792010492,0.002686136975952308
ENSG00000114770,0.3012555363671911,6.071421803871942e-05
ENSG00000114771,-0.05786712229941056,0.37302635538103035
ENSG00000114784,-0.2260286278969266,1.4955819622806897e-05
ENSG00000114790,-0.1897206086269639,0.053552112720956224
ENSG00000114796,0.1769484256602482,0.007914267715550703
ENSG00000114805,1.180627356052938,0.2885033683546605
ENSG00000114812,0.0580403539949906,0.47631936615038084
ENSG00000114841,0.27256208859949294,0.02303731654553904
ENSG00000114850,-0.07801496585023933,0.20709257046669582
ENSG00000114853,0.09301023695229743,0.27545487047414063
ENSG00000114854,-0.3807329568839872,0.0009810202298612446
ENSG00000114857,0.2827172523755495,0.00783274297260191
ENSG00000114859,-0.04727480587629192,0.43680702278794714
ENSG00000114861,0.04534863285402696,0.39227012454283117
ENSG00000114867,-0.04512103211370973,0.356051096273309
ENSG00000114902,0.04005353602418161,0.3468679825937633
ENSG00000114904,-0.13833292884634402,0.00629037967170499
ENSG00000114923,0.09615987054632558,0.5929230477506436
ENSG00000114933,0.22239971879302972,0.0016075493534684461
ENSG00000114942,-0.359052411950742,1.998674149551871e-06
ENSG00000114948,0.16710259319626358,0.5492839359586765
ENSG00000114956,-0.11435817285624995,0.05920062267800788
ENSG00000114978,-0.07164088834902561,0.34173615923429623
ENSG00000114982,0.05349755466529922,0.2605468739902651
ENSG00000114988,0.02331009136214758,0.7109702433534888
ENSG00000114993,0.09302420257164006,0.09287196678903678
ENSG00000114999,0.0855779929843591,0.12904899314791768
ENSG00000115008,0.0019054595765878432,0.9895264067490184
ENSG00000115009,0.20948058829866384,0.6515899202851337
ENSG00000115020,0.15054985437214125,0.0027823391642933268
ENSG00000115041,-0.09132268601004623,0.23539077141539835
ENSG00000115042,0.10533121344918525,0.16167655441907247
ENSG00000115053,-0.07650801175735077,0.3806284030853553
ENSG00000115073,-0.0858695885421812,0.14462748147913138
ENSG00000115084,-0.008850653444500716,0.8687399302552836
ENSG00000115085,0.11816816711311555,0.6155713112100236
ENSG00000115091,-0.005887206673001876,0.9135617071063508
ENSG00000115107,-0.10423770319928663,0.08300024138169187
ENSG00000115109,-0.18504926043171158,0.001782921075582833
ENSG00000115112,-0.16038842477944124,0.20494190300803897
ENSG00000115128,-0.04595450892394154,0.47009710623337164
